product_id,reference,nombre,macroarea,familia,categoria_actual,url,materiales,uso_recomendado,personalizacion,pedido_minimo,sostenible,seo_landing_candidate,classification_confidence,classification_status
1198,M53,Mug Térmico «BIG» 850cc,Hogar y Bebidas,Mugs y Tazas,MUGS    BOTELLAS   TERMOS > Mugs Metálicos,https://regalospremium.cl/mugs-metalicos-publicitarios/mug-termico-800cc-tapa-antiderrame-premium.html,"Acero inoxidable 304 y 201, PET Crystal Clear, PP, silicona",,serigrafía y grabado láser,,false,YES,HIGH,CLASSIFIED
1200,M52,Mug Térmico «MID» 600cc  con doble pared aislante,Hogar y Bebidas,Mugs y Tazas,MUGS    BOTELLAS   TERMOS > Mugs Metálicos,https://regalospremium.cl/mugs-metalicos-publicitarios/mug-termico-mid-600cc-con-doble-pared-aislante.html,- Interior: acero inoxidable 304 SS,,"serigrafía, grabado láser",,false,YES,HIGH,CLASSIFIED
1201,D50,Mochila-Cooler de Picnic 4 Personas,Bolsos y Viaje,Coolers,BOLSOS Y MOCHILAS > MOCHILAS,https://regalospremium.cl/mochilas/mochila-picnic-4-personas-accesorios-cooler.html,poliéster 600D + aislante PEVA,,serigrafía,,false,YES,HIGH,WRONG_CATEGORY
1202,T687,Libreta IBERICA con tapa kraft,Oficina y Escritura,Libretas y Cuadernos,NEGOCIO Y EMPRESAS > Cuadernos y libretas corporativas personalizadas,https://regalospremium.cl/cuadernos-libretas-memo-set-publicitarios/libreta-iberica-con-tapa-kraft.html,cartón y papel,,"tampografía, serigrafía, impresión digital",,false,YES,MEDIUM,CLASSIFIED
1203,T686,Libreta ESCANDINAVA,Oficina y Escritura,Libretas y Cuadernos,NEGOCIO Y EMPRESAS > Cuadernos y libretas corporativas personalizadas,https://regalospremium.cl/cuadernos-libretas-memo-set-publicitarios/libreta-a5-tapa-simil-bambu-cierre-elastico.html,PU y papel,,"serigrafía, impresión digital",,true,YES,MEDIUM,CLASSIFIED
1205,C97,Cargador Power Bank 5000mAh,Tecnología,Power Banks,TECNOLÓGICOS > POWER BANK Y ACCESORIOS,https://regalospremium.cl/power-bank-y-accesorios/powerbank-5000mah-blanco-usb-typec.html,plástico ABS,,serigrafía,,false,YES,MEDIUM,CLASSIFIED
1206,C55,Cargador Power Bank metálico,Tecnología,Power Banks,TECNOLÓGICOS > POWER BANK Y ACCESORIOS,https://regalospremium.cl/power-bank-y-accesorios/powerbank-metalico-2200mah-usb-caja-negra.html,acero inoxidable,,"serigrafía, grabado láser",,false,YES,MEDIUM,CLASSIFIED
1208,C104,USB Pendrive 64GB con forma de llave,Tecnología,Pendrives,TECNOLÓGICOS > MEMORIAS USB,https://regalospremium.cl/pendrive-publicitario/usb-pen-drive-64gb-llave-metalica.html,aluminio,,"serigrafía, láser, pantógrafo",,false,YES,MEDIUM,CLASSIFIED
1209,X9,Mug térmico doble pared 350cc,Hogar y Bebidas,Mugs y Tazas,MUGS    BOTELLAS   TERMOS > Mugs Metálicos,https://regalospremium.cl/mugs-metalicos-publicitarios/mug-termico-doble-pared-350cc.html,,,,,false,YES,HIGH,CLASSIFIED
1210,B19,"Necessaire de Viaje \""RUTA\""",Bolsos y Viaje,Coolers,BOLSOS Y MOCHILAS > COOLERS,https://regalospremium.cl/coolers-publicitarios/necessaire-viaje-ruta.html,,,Serigrafía y Bordado,,false,YES,MEDIUM,CLASSIFIED
1212,B74,"Porta-Documentos y Celular de Eco-cuero \""TREVOR\""",Bolsos y Viaje,Mochilas,BOLSOS Y MOCHILAS,https://regalospremium.cl/bolsos-y-mochilas-publicitarios/bolso-ejecutivo-eco-cuero-trevor.html,"Eco-cuero color café, elegante y resistente",,,,false,YES,MEDIUM,CLASSIFIED
1213,D23,"Maletín ejecutivo porta-notebook de Eco-cuero \""BRONSON\""",Bolsos y Viaje,Maletines y Fundas,BOLSOS Y MOCHILAS > MALETINES Y FUNDAS,https://regalospremium.cl/maletines-y-fundas/maletin-ejecutivo-eco-cuero-bronson.html,Eco-cuero,,"Serigrafía, Grabado láser",,false,YES,HIGH,CLASSIFIED
1216,B30,Billetera de Cuero,Bolsos y Viaje,Billeteras y Portadocumentos,BILLETERAS Y PORTA - DOCUMENTOS,https://regalospremium.cl/billeteras-y-porta-documentos/billetera-cuero-natural-8-compartimentos.html,Cuero natural,,"Serigrafía, Cuño seco",,false,NO,MEDIUM,CLASSIFIED
1217,B31,Deluxe Billetera de Cuero,Bolsos y Viaje,Billeteras y Portadocumentos,BILLETERAS Y PORTA - DOCUMENTOS,https://regalospremium.cl/billeteras-y-porta-documentos/billetera-deluxe-cuero-negro.html,Cuero natural,,"Serigrafía, Cuño seco",,false,NO,MEDIUM,CLASSIFIED
1218,B32,Billetera de Cuero De Lujo,Bolsos y Viaje,Billeteras y Portadocumentos,BILLETERAS Y PORTA - DOCUMENTOS,https://regalospremium.cl/billeteras-y-porta-documentos/billetera-deluxe-cuero-marron-broche.html,Cuero natural,,"Serigrafía, Cuño seco",,false,NO,MEDIUM,CLASSIFIED
1219,B37,Billetera de Eco-Cuero «GEORGIA»,Bolsos y Viaje,Billeteras y Portadocumentos,BILLETERAS Y PORTA - DOCUMENTOS,https://regalospremium.cl/billeteras-y-porta-documentos/billetera-eco-cuero-georgia.html,Eco-cuero,,"Serigrafía, Cuño seco, Grabado láser",,false,NO,MEDIUM,CLASSIFIED
1220,B38,"Billetera vertical de Eco-Cuero \""LAM\""",Bolsos y Viaje,Billeteras y Portadocumentos,BILLETERAS Y PORTA - DOCUMENTOS,https://regalospremium.cl/billeteras-y-porta-documentos/billetera-eco-cuero-lam.html,Eco-cuero,,"Serigrafía, Grabado láser",,false,NO,MEDIUM,CLASSIFIED
1223,B56,Llavero-Linterna LED cuerpo Bamboo,Tecnología,Linternas,TECNOLÓGICOS > ELECTRÓNICOS > LINTERNAS LED,https://regalospremium.cl/linternas-led-publicitaria/llavero-linterna-led-bamboo.html,"Bamboo, plástico ABS, aluminio",,"Serigrafía, Grabado láser",,true,NO,MEDIUM,CLASSIFIED
1224,B67,"Bolígrafo ecológico de Bamboo \""EVA\""",Oficina y Escritura,Lápices y Bolígrafos,REGALOS ECOLÓGICOS PREMIUM > BOLÍGRAFOS Y LÁPICES ECO,https://regalospremium.cl/boligrafos-y-lapices-eco-publicitarios/boligrafo-ecologico-bamboo-eva.html,"Bamboo, goma EVA, aluminio",,"Serigrafía, Grabado láser",,true,YES,MEDIUM,CLASSIFIED
1226,A72,"Trofeo de Madera y Cristal \""Silver Star\""",Premios y Reconocimientos,"Medallas, Trofeos y Galvanos",NEGOCIO Y EMPRESAS > MEDALLAS - TROFEOS - GALVANOS,https://regalospremium.cl/medallas-trofeos-galvanos/trofeo-silver-star-madera-cristal-acero.html,"Madera, Cristal, Acero inoxidable",,"Grabado láser, Serigrafía",,false,YES,MEDIUM,CLASSIFIED
1227,A78,"Trofeo de Madera y Cristal \""Lonely Star\""",Premios y Reconocimientos,"Medallas, Trofeos y Galvanos",NEGOCIO Y EMPRESAS > MEDALLAS - TROFEOS - GALVANOS,https://regalospremium.cl/medallas-trofeos-galvanos/trofeo-lonely-star-madera-cristal.html,"Madera barnizada, Cristal",,"Grabado láser, Serigrafía",,false,YES,MEDIUM,CLASSIFIED
1228,A79,"Trofeo de Cristal Negro \""Azabache\""",Premios y Reconocimientos,"Medallas, Trofeos y Galvanos",NEGOCIO Y EMPRESAS > MEDALLAS - TROFEOS - GALVANOS,https://regalospremium.cl/medallas-trofeos-galvanos/trofeo-cristal-negro-azabache.html,Cristal,,"Grabado láser, Serigrafía",,false,YES,MEDIUM,CLASSIFIED
1229,B101,USB Pendrive giro 64GB de Bamboo,Tecnología,Pendrives,TECNOLÓGICOS > MEMORIAS USB,https://regalospremium.cl/pendrive-publicitario/pendrive-usb-bamboo-64gb-estuche.html,"Bamboo barnizado, EVA",,"Serigrafía, Grabado láser",,false,YES,MEDIUM,CLASSIFIED
1231,M58,"Mug Térmico \""DRIVEN\"" 500cc",Hogar y Bebidas,Mugs y Tazas,MUGS    BOTELLAS   TERMOS > Botellas Metalicas,https://regalospremium.cl/botellas-metalicas-publicitarias/mug-termico-driven-500ml-doble-pared.html,"Acero inoxidable 304 SS (interior), 201 SS (exterior), Plástico PP, silicona, base ABS antideslizante",,"Serigrafía, Grabado láser",,false,YES,HIGH,CLASSIFIED
1232,M45,"Botella metálica \""AGLU\"" 650cc",Hogar y Bebidas,Botellas,MUGS    BOTELLAS   TERMOS > Botellas Metalicas,https://regalospremium.cl/botellas-metalicas-publicitarias/botella-aglu-aluminio-650ml-bpa-free.html,"Aluminio, Plástico PP",,"Serigrafía, Grabado láser",,false,YES,HIGH,CLASSIFIED
1233,M7,Botella Deportiva de Aluminio 420cc,Hogar y Bebidas,Botellas,MUGS    BOTELLAS   TERMOS > Botellas Metalicas,https://regalospremium.cl/botellas-metalicas-publicitarias/botella-aluminio-420ml-bpa-free.html,Aluminio,,"Serigrafía, Grabado láser",,false,YES,HIGH,CLASSIFIED
1234,N58,Cuaderno Tapa Dura Encobrizada,Oficina y Escritura,Libretas y Cuadernos,NEGOCIO Y EMPRESAS > Cuadernos y libretas corporativas personalizadas,https://regalospremium.cl/cuadernos-libretas-memo-set-publicitarios/cuaderno-a5-pu-cobre-hojas-amarillas.html,"PU, cartón piedra, papel",,Serigrafía,,false,YES,MEDIUM,CLASSIFIED
1235,A70,"Medalla Cristal \""Diamond\"" con cinta tricolor",Premios y Reconocimientos,"Medallas, Trofeos y Galvanos",MEDALLAS  TROFEOS  GALVANOS,https://regalospremium.cl/medallas-trofeos-galvanos-publicitarios/medalla-cristal-diamond-lanyard-tricolor.html,cristal transparente y poliéster,,"grabado láser, serigrafía",,false,YES,MEDIUM,CLASSIFIED
1236,U65,Cargador Power-Bank 13000mAh,Tecnología,Power Banks,TECNOLÓGICOS > POWER BANK Y ACCESORIOS,https://regalospremium.cl/power-bank-y-accesorios/powerbank-usb-13000mah-linterna-led-cables.html,plástico ABS,,serigrafía,,false,YES,MEDIUM,CLASSIFIED
1241,N33,Cuaderno Gris cierre imantado,Oficina y Escritura,Libretas y Cuadernos,NEGOCIO Y EMPRESAS > Cuadernos y libretas corporativas personalizadas,https://regalospremium.cl/cuadernos-libretas-memo-set-publicitarios/cuaderno-a5-pu-cierre-imantado-porta-boligrafo.html,"PU (poliuretano), papel",,serigrafía,,false,YES,MEDIUM,CLASSIFIED
1243,EC769,"Power Bank \""BAMBPOWER 2\""",Tecnología,Power Banks,TECNOLÓGICOS > POWER BANK Y ACCESORIOS,https://regalospremium.cl/power-bank-y-accesorios/powerbank-bamboo-10000mah-usb-tipo-c.html,bamboo natural,,"serigrafía, grabado láser, impresión digital",,true,YES,MEDIUM,CLASSIFIED
1249,B94,"Parlante Altavoz Bluetooth de Bamboo \""WAVE\""",Tecnología,Parlantes,TECNOLÓGICOS > AUDIO,https://regalospremium.cl/audio-publicitario/mini-parlante-bamboo-bluetooth-usb-tf.html,plástico ABS + bamboo,,"serigrafía, grabado láser",,false,YES,MEDIUM,CLASSIFIED
1250,B97,"Parlante Altavoz grande de Bamboo \""GREAT\""",Tecnología,Parlantes,TECNOLÓGICOS > AUDIO,https://regalospremium.cl/audio-publicitario/parlante-bamboo-luces-led-bluetooth-caja-negra.html,"bambú, acero inoxidable, silicona",,"serigrafía, grabado láser",,true,YES,MEDIUM,CLASSIFIED
1251,B98,Parlante Altavoz de caña de trigo «LIFE»,Tecnología,Parlantes,TECNOLÓGICOS > AUDIO,https://regalospremium.cl/audio-publicitario/parlante-bluetooth-c84-led-multifuncion.html,Plástico ABS con revestimiento metálico,,Serigrafía,,false,YES,MEDIUM,CLASSIFIED
1252,C84,"Parlante Altavoz Bluetooth \""HEXAGON\""",Tecnología,Parlantes,TECNOLÓGICOS > AUDIO,https://regalospremium.cl/audio-publicitario/parlante-bluetooth-c84-led-multifuncion.html,Plástico ABS con revestimiento metálico,,Serigrafía,,false,YES,MEDIUM,CLASSIFIED
1253,C85,Parlante Altavoz Bluetooth colgante «HANG»,Tecnología,Parlantes,TECNOLÓGICOS > AUDIO,https://regalospremium.cl/audio-publicitario/parlante-bluetooth-c85-multifuncion-con-fm-aux.html,"Plástico ABS engomado, tela, silicona",,Serigrafía,,false,YES,MEDIUM,CLASSIFIED
1254,T702,"Mug térmico \""MAGNO\""",Hogar y Bebidas,Mugs y Tazas,MUGS    BOTELLAS   TERMOS > Botellas Metalicas,https://regalospremium.cl/botellas-metalicas-publicitarias/mug-termico-880ml-y-sorbete-doble-pared.html,"Acero inoxidable 304 y 201, polipropileno (PP), silicona, plástico transparente",,"Serigrafía, grabado láser, DTF UV (Transfer Digital UV)",,false,YES,HIGH,CLASSIFIED
1256,T701,"Mug \""MEGA\""",Hogar y Bebidas,Mugs y Tazas,ESCRITORIO Y OFICINA,https://regalospremium.cl/regalos-publicitarios-para-negocios-y-empresas/botella-termica-500ml-y-doble-pared-acero.html,"Acero inoxidable 304 (interior), acero inoxidable 201 (exterior), polipropileno, silicona",,"Grabado láser, impresión digital, impresión digital 360°",,false,YES,HIGH,WRONG_CATEGORY
1257,T705,"Botella térmica \""CHOKER\""",Hogar y Bebidas,Botellas,MUGS    BOTELLAS   TERMOS > Botellas Metalicas,https://regalospremium.cl/botellas-metalicas-publicitarias/botella-termica-500ml-doble-pared-acero.html,"Acero inoxidable 304 (interior), acero inoxidable 201 (exterior), polipropileno, silicona",,"Grabado láser, impresión digital, impresión digital 360°",,false,YES,HIGH,CLASSIFIED
1258,M33,Mug Térmico «Giant» 1.2 Lts.,Hogar y Bebidas,Mugs y Tazas,MUGS    BOTELLAS   TERMOS > Botellas Metalicas,https://regalospremium.cl/botellas-metalicas-publicitarias/mug-termico-giant-1200cc-con-bombilla.html,"Acero inoxidable 304 SS, acero inoxidable 201 SS, plástico PET Crystal Clear, polipropileno (PP), silicona",,"Serigrafía, grabado láser",,false,YES,HIGH,CLASSIFIED
1259,M61,Mug metálico encobrizado 600c cc.,Hogar y Bebidas,Mugs y Tazas,MUGS    BOTELLAS   TERMOS > Mugs Metálicos,https://regalospremium.cl/mugs-metalicos-publicitarios/mug-metalico-cobre-600ml-doble-pared.html,"Acero inoxidable 201 SS, plástico PP, plástico PS Crystal Clear, silicona ABS antideslizante",,"Serigrafía, grabado láser",,false,YES,HIGH,CLASSIFIED
1261,N98,Cuaderno de PU-eco-cuero con cierre imantado «ENVELOPE»,Oficina y Escritura,Libretas y Cuadernos,NEGOCIO Y EMPRESAS > Cuadernos y libretas corporativas personalizadas,https://regalospremium.cl/cuadernos-libretas-memo-set-publicitarios/cuaderno-a5-envelope-eco-cuero-cierre-dorado.html,"Cartón forrado, PU eco-cuero, papel",,"Serigrafía, cuño seco, grabado láser",,false,YES,MEDIUM,CLASSIFIED
1262,N93,Cuaderno Termo-PU con cierre imantado «KEVIN»,Oficina y Escritura,Libretas y Cuadernos,NEGOCIO Y EMPRESAS > Cuadernos y libretas corporativas personalizadas,https://regalospremium.cl/cuadernos-libretas-memo-set-publicitarios/cuaderno-a5-kevin-termo-pu-cierre-imantado.html,"Cartón forrado, Termo-PU, papel",,"Serigrafía, grabado láser",,false,YES,MEDIUM,CLASSIFIED
1263,N86,Cuaderno A5 eco-cuero personalizado con logo,Oficina y Escritura,Libretas y Cuadernos,NEGOCIO Y EMPRESAS > Cuadernos y libretas corporativas personalizadas,https://regalospremium.cl/cuadernos-libretas-memo-set-publicitarios/cuaderno-a5-eco-cuero-hojas-lineadas.html,"PU eco-cuero, papel",,"Serigrafía, cuño seco, grabado láser",,false,YES,MEDIUM,CLASSIFIED
1264,N85,Cuaderno de PU eco-cuero A6,Oficina y Escritura,Libretas y Cuadernos,NEGOCIO Y EMPRESAS > Cuadernos y libretas corporativas personalizadas,https://regalospremium.cl/cuadernos-libretas-memo-set-publicitarios/libreta-a6-eco-cuero-hojas-lineadas.html,"PU eco-cuero, papel",,"Serigrafía, cuño seco, grabado láser",,false,YES,MEDIUM,CLASSIFIED
1265,N59,Cuaderno matemáticas tapa dura plateada,Oficina y Escritura,Libretas y Cuadernos,NEGOCIO Y EMPRESAS > Cuadernos y libretas corporativas personalizadas,https://regalospremium.cl/cuadernos-libretas-memo-set-publicitarios/cuaderno-a5-anillado-metalico-hojas-cuadriculadas.html,"Cartón forrado, papel",,Serigrafía,,false,YES,MEDIUM,CLASSIFIED
1267,N90,Cuaderno Antiguo A5,Oficina y Escritura,Libretas y Cuadernos,NEGOCIO Y EMPRESAS > Cuadernos y libretas corporativas personalizadas,https://regalospremium.cl/cuadernos-libretas-memo-set-publicitarios/cuaderno-a5-old-tapa-envejecida-cierre-imantado.html,"Cartón, papel",,"Serigrafía Polydine, cama plana, grabado láser",,false,YES,MEDIUM,CLASSIFIED
1268,N83,Carpeta con Libreta de Apuntes Premium,Oficina y Escritura,Carpetas y Portafolios,NEGOCIO Y EMPRESAS > Cuadernos y libretas corporativas personalizadas,https://regalospremium.cl/cuadernos-libretas-memo-set-publicitarios/libreta-ejecutiva-carpeta-pu-caja-premium.html,"Cartón, PU, papel",,"Serigrafía, cama plana",,false,YES,HIGH,CLASSIFIED
1270,N55,"Set de Escritura con Carpeta y Pizarra \""PHILLIP\""",Oficina y Escritura,Carpetas y Portafolios,NEGOCIO Y EMPRESAS > Cuadernos y libretas corporativas personalizadas,https://regalospremium.cl/cuadernos-libretas-memo-set-publicitarios/set-escritura-phillip-a4-pizarra.html,"cartón forrado, Termo-PU, papel, polietileno",,"serigrafía, grabado láser",,false,YES,HIGH,CLASSIFIED
1271,U9,USB Pendrive giro metálico 16GB,Tecnología,Pendrives,TECNOLÓGICOS > MEMORIAS USB,https://regalospremium.cl/pendrive-publicitario/pendrive-usb-16gb-metal-estuche.html,"acero inoxidable, polietileno (PE), PVC",,"serigrafía, grabado láser",,false,YES,MEDIUM,CLASSIFIED
1272,T708,"Set de vino y Tabla para quesos \""WINCHESTER\""",Hogar y Bebidas,Accesorios de Vino,HOGAR  BELLEZA Y SALUD > HOGAR  GOURMET  SOMMELIER,https://regalospremium.cl/hogar-gourmet-sommelier/set-vino-quesos-bambu-acero.html,"bambú, acero inoxidable, madera de caucho, zinc, non woven",,"tampografía, serigrafía, grabado en láser, impresión digital, grabado láser UV",,true,YES,MEDIUM,CLASSIFIED
1273,T706,"Set de Asado / BBQ \""BRANGUS\""",Herramientas y Outdoor,Herramientas,HOGAR  BELLEZA Y SALUD > HERRAMIENTAS Y ASADO,https://regalospremium.cl/herramientas-y-asado/set-asado-tabla-cuchillo-tenedor.html,"madera de acacia, acero inoxidable 420, acero de carbono",,grabado en láser,,false,YES,MEDIUM,CLASSIFIED
1274,C59,Cargador Power-Bank 20.000 mAh,Tecnología,Power Banks,TECNOLÓGICOS > POWER BANK Y ACCESORIOS,https://regalospremium.cl/power-bank-y-accesorios/power-bank-20000mah-pantalla-negro.html,plástico ABS y policarbonato (PC),,serigrafía,,false,YES,MEDIUM,CLASSIFIED
1275,C58,Cargador Power-Bank 10.000 mAh,Tecnología,Power Banks,TECNOLÓGICOS > POWER BANK Y ACCESORIOS,https://regalospremium.cl/power-bank-y-accesorios/powerbank-usb-pantalla-10000mah-promocional.html,plástico ABS y policarbonato (PC),,serigrafía,,false,YES,MEDIUM,CLASSIFIED
1276,C86,Audífonos Auriculares inalámbricos «COPPER» 5.3,Tecnología,Audífonos y Auriculares,TECNOLÓGICOS > AUDIO,https://regalospremium.cl/audio-publicitario/audifonos-bluetooth-tapametalica-ecologicos.html,"plástico ABS, silicona y acero inoxidable",,serigrafía y grabado láser en la tapa,,true,YES,HIGH,WRONG_CATEGORY
1277,C571,"Mochila \""GAMA\""",Bolsos y Viaje,Mochilas,BOLSOS Y MOCHILAS > MOCHILAS,https://regalospremium.cl/mochilas/mochila-urbana-bitono-poliester-corporativa.html,Poliéster 600D,,"Serigrafía, Transfer, Bordado y DTF Textil",50 unidades,false,YES,HIGH,CLASSIFIED
1278,EC767,"Cargador inalámbrico \""DISCO\""",Tecnología,Power Banks,TECNOLÓGICOS > POWER BANK Y ACCESORIOS,https://regalospremium.cl/power-bank-y-accesorios/cargador-inalambrico-led-usbc.html,plástico ABS,,"tampografía, serigrafía, grabado en láser",,false,YES,MEDIUM,CLASSIFIED
1279,T631,"Set de vasos tequileros \""TOC TOC\""",Sets de Regalo,Sets de Regalo,TIEMPO LIBRE,https://regalospremium.cl/publicitarios-para-tiempo-libre/set-vasos-tequileros-bandeja-bambu.html,vidrio y bambú,,"serigrafía, grabado en láser",,true,YES,MEDIUM,CLASSIFIED
1281,T723,"Libreta \""MEDIANA\""",Oficina y Escritura,Libretas y Cuadernos,NEGOCIO Y EMPRESAS > Cuadernos y libretas corporativas personalizadas,https://regalospremium.cl/cuadernos-libretas-memo-set-publicitarios/libreta-tapa-color-cinta-elastica.html,"papel, cartón, poliuretano",,"tampografía, serigrafía, impresión digital",,false,YES,MEDIUM,CLASSIFIED
1283,T703,"Mug térmico \""CAPOF\""",Hogar y Bebidas,Mugs y Tazas,MUGS    BOTELLAS   TERMOS > Botellas Metalicas,https://regalospremium.cl/botellas-metalicas-publicitarias/mug-termico-portatil-con-correa.html,acero inoxidable y polipropileno,,"tampografía, serigrafía, grabado en láser, impresión 360° digital",,false,YES,HIGH,CLASSIFIED
1285,T733,"Mug térmico \""TORCH\""",Hogar y Bebidas,Mugs y Tazas,MUGS    BOTELLAS   TERMOS > Mugs Metálicos,https://regalospremium.cl/mugs-metalicos-publicitarios/mug-termico-doble-pared-vacuum.html,acero inoxidable y plástico PS,,"tampografía, serigrafía, grabado en láser, impresión 360° digital, DTF UV",,false,YES,HIGH,CLASSIFIED
1286,T735,"Linterna portátil recargable \""CANOPUS\""",Tecnología,Power Banks,TECNOLÓGICOS > POWER BANK Y ACCESORIOS,https://regalospremium.cl/power-bank-y-accesorios/linterna-portatil-recargable-canopus.html,ABS,,serigrafia,,false,YES,MEDIUM,CLASSIFIED
1287,EC748,CARGADOR ¨KINGWI¨,Tecnología,Cargadores,TECNOLÓGICOS,https://regalospremium.cl/regalos-promocionales-tecnologicos/cargador-inalambrico-usb-rapido-promocional-personalizado.html,Plástico ABS,,,,false,NO,MEDIUM,CLASSIFIED
1288,T560,"LINTERNA \""Hand light\""",Tecnología,Linternas,TECNOLÓGICOS > ELECTRÓNICOS > LINTERNAS LED,https://regalospremium.cl/linternas-led-publicitaria/linterna-led-manija-activadora.html,plástico ABS,,"tampografía, serigrafía, DTF UV (transfer digital UV)",,false,NO,MEDIUM,CLASSIFIED
1289,T726,"llavero destapador \""OPENER\""",Promocionales,Llaveros,LLAVEROS > Llaveros funcionales,https://regalospremium.cl/llaveros-funcionales/llavero-destapador-correa-negra.html,aluminio y poliéster,,"serigrafía, grabado en láser",,false,YES,MEDIUM,CLASSIFIED
1290,T724,"Botella plegable \""KALAP\""",Hogar y Bebidas,Botellas,MUGS    BOTELLAS   TERMOS > Mugs Ceramicos - Plasticos,https://regalospremium.cl/mugs-ceramica-plastico-publicitarios/botella-plegable-silicona-mosqueton.html,"silicona, acero inoxidable, polipropileno",,grabado en láser,,false,YES,HIGH,CLASSIFIED
1292,C585,"Bolsa de algodón \""COTI FORT\""",Bolsos y Viaje,Bolsas,BOLSAS PUBLICITARIAS > BOLSAS DE ALGODÓN,https://regalospremium.cl/bolsas-de-algodon-publicitarias/bolsa-de-algodon-reutilizable-fuelle-personalizada.html,100% Algodón,,"Serigrafía, Transfer, Bordado y DTF Textil",50 unidades,true,YES,MEDIUM,CLASSIFIED
1293,BP324-TA,"Bolígrafo \""SWITCH\"" tinta azul",Oficina y Escritura,Lápices y Bolígrafos,BOLÍGRAFOS Y LÁPICES > Bolígrafos Color Metalizado,https://regalospremium.cl/boligrafos-color-metalizado-publicitarios/boligrafo-aluminio-mate-retractil-cromado.html,"Aluminio, plástico ABS y acero",,serigrafia o grabado láser,,false,YES,MEDIUM,CLASSIFIED
1294,T734,"Mug sublimable \""SORI\""",Hogar y Bebidas,Mugs y Tazas,MUGS    BOTELLAS   TERMOS > Mugs Metálicos,https://regalospremium.cl/mugs-metalicos-publicitarios/mug-doble-pared-500ml-tapa-silicona.html,Polipropileno y acero inoxidable 201,,serigrafía o grabado láser,,false,YES,HIGH,CLASSIFIED
1295,BP320-TA,"Bolígrafo \""TOP ROSE\""",Oficina y Escritura,Lápices y Bolígrafos,BOLÍGRAFOS Y LÁPICES > Bolígrafos Metálicos y Ejecutivos,https://regalospremium.cl/boligrafos-metalicos-y-ejecutivos-publicitarios/boligrafo-metalico-negro-gold-rose-caja.html,Metal,,serigrafía o grabado láser,,false,YES,MEDIUM,CLASSIFIED
1296,R31,Bolsa de compras compactable en tela RPET,REVISION,,REGALOS ECOLÓGICOS PREMIUM > ECO FRIENDLY,https://regalospremium.cl/productos-eco-friendly-publicitarios/bolsa-ecologica-rpet-compactable-bolsillo.html,RPET (plástico reciclado),,"bordado, serigrafía o sublimación",,true,REVIEW,MEDIUM,REVIEW_UNCLASSIFIED
1298,N94,Libreta Termo-PU modelo «SOFT»,Oficina y Escritura,Libretas y Cuadernos,NEGOCIO Y EMPRESAS > Cuadernos y libretas corporativas personalizadas,https://regalospremium.cl/cuadernos-libretas-memo-set-publicitarios/libreta-deluxe-soft-a6-termo-pu-punteada.html,Termo-PU y papel FSC IVORY PAPER,,serigrafía o grabado láser,,false,YES,MEDIUM,CLASSIFIED
1299,N95,"Cuaderno Termo-PU modelo \""SOFT\""",Oficina y Escritura,Libretas y Cuadernos,NEGOCIO Y EMPRESAS > Cuadernos y libretas corporativas personalizadas,https://regalospremium.cl/cuadernos-libretas-memo-set-publicitarios/cuaderno-ecologico-compost-reciclado-boligrafo.html,Cartón reciclado,,serigrafía o grabado láser,,true,YES,MEDIUM,CLASSIFIED
1300,D25,"Mini-Mochila Cruzada \""TRANSIT\"" 2L",Bolsos y Viaje,Mochilas,BOLSOS Y MOCHILAS > MOCHILAS,https://regalospremium.cl/mochilas/mini-mochila-cruzada-personalizada-transit.html,Poliéster 600D/PVC,,,,false,YES,HIGH,CLASSIFIED
1302,BP-325 TA,"Bolígrafo aluminio reciclado y bambú \""BALU\""",Oficina y Escritura,Lápices y Bolígrafos,BOLÍGRAFOS Y LÁPICES > Bolígrafos Color Metalizado,https://regalospremium.cl/boligrafos-color-metalizado-publicitarios/boligrafo-aluminio-reciclado-y-bambu-balu.html,"Aluminio reciclado, plástico RPET y bambú",,"Tampografía, Serigrafía, Grabado en láser",,true,YES,MEDIUM,CLASSIFIED
1305,M72,Vaso Térmico metálico «MATE» 300ml. con Bombilla,Hogar y Bebidas,Mugs y Tazas,MUGS    BOTELLAS   TERMOS > Botellas Metalicas,https://regalospremium.cl/botellas-metalicas-publicitarias/vaso-termico-metalico-mate-300ml-con-bombilla.html,"Acero inoxidable 304 SS (interior), 201 SS (exterior), PP",,Grabado Láser,,false,YES,MEDIUM,CLASSIFIED
1307,S33,Abanico plástico «FRESH AIR» full color,Promocionales,Abanicos,VERANO,https://regalospremium.cl/regalos-publicitarios-de-verano/abanico-plastico-fresh-air-full-color.html,Polipropileno (PP),,Impresión full color,,false,NO,MEDIUM,CLASSIFIED
1308,T756,"Bolso térmico \""PEBAG\""",Bolsos y Viaje,Bolsos,BOLSOS Y MOCHILAS > COOLERS,https://regalospremium.cl/coolers-publicitarios/bolso-termico-pebag.html,,,"serigrafía, transfer, bordado y DTF",,false,YES,HIGH,CLASSIFIED
1309,EC783,"Power bank \""OSLO\""",Tecnología,Power Banks,TECNOLÓGICOS > POWER BANK Y ACCESORIOS,https://regalospremium.cl/power-bank-y-accesorios/power-bank-oslo.html,Plástico ABS,,"tampografía, serigrafía, impresión digital, DTF UV",,false,YES,MEDIUM,CLASSIFIED
